20.161621 -4.000000 -33.000000 311 315 -10.000000 -23.135596 0.000000 162.000000
20.261719 -4.000000 -33.000000 311 315 -10.000000 -23.255713 0.000000 162.000000
20.362305 -4.000000 -33.000000 311 315 -10.000000 -23.376416 0.000000 162.000000
20.464844 -4.000000 -33.000000 311 315 -10.000000 -23.499463 0.000000 162.000000
20.564941 -4.000000 -33.000000 311 315 -10.000000 -23.619580 0.000000 162.000000
20.665039 -6.000000 -42.000000 309 315 -15.000000 -23.799756 -3.996098 153.000000
20.766113 -4.000000 -29.000000 311 315 -10.000000 -23.921045 3.957488 166.000000
20.866211 -4.000000 -34.000000 311 315 -10.000000 -24.041162 0.000000 161.000000
20.966797 -4.000000 -34.000000 311 315 -10.000000 -24.161865 0.000000 161.000000
21.066895 -5.000000 -38.000000 310 315 -12.500000 -24.312012 -1.998049 157.000000
21.166992 -4.000000 -32.000000 311 315 -10.000000 -24.432129 1.998049 163.000000
21.267090 -4.000000 -34.000000 311 315 -10.000000 -24.552246 0.000000 161.000000
21.367188 -4.000000 -34.000000 311 315 -10.000000 -24.672363 0.000000 161.000000
21.467773 -5.000000 -39.000000 310 315 -12.500000 -24.823242 -1.988350 156.000000
21.568359 -4.000000 -32.000000 311 315 -10.000000 -24.943945 1.988350 163.000000
21.668457 -4.000000 -35.000000 311 315 -10.000000 -25.064062 0.000000 160.000000
21.769043 -4.000000 -35.000000 311 315 -10.000000 -25.184766 0.000000 160.000000
21.869141 -4.000000 -35.000000 311 315 -10.000000 -25.304883 0.000000 160.000000
21.969238 -4.000000 -35.000000 311 315 -10.000000 -25.425000 0.000000 160.000000
22.069336 -4.000000 -35.000000 311 315 -10.000000 -25.545117 0.000000 160.000000
22.169922 -4.000000 -35.000000 311 315 -10.000000 -25.665820 0.000000 160.000000
22.270020 -3.000000 -31.000000 312 315 -7.500000 -25.755908 1.998049 164.000000
22.370117 -3.000000 -33.000000 312 315 -7.500000 -25.845996 0.000000 162.000000
22.470215 -3.000000 -33.000000 312 315 -7.500000 -25.936084 0.000000 162.000000
22.570312 -3.000000 -33.000000 312 315 -7.500000 -26.026172 0.000000 162.000000
22.670410 -3.000000 -33.000000 312 315 -7.500000 -26.116260 0.000000 162.000000
